address,bing_type,bing_confidence,bing_latitude,bing_longitude,mapquest_type,mapquest_class,mapquest_latitude,mapquest_longitude
"215  Mayflower ST PIttsburgh, PA",Address,High,40.4621467590332,-79.91319274902344,house,place,40.4621781606142,-79.9134639115307
"304 E Warrington AV PIttsburgh, PA",Address,High,40.420841217041016,-80.00208282470703,house,place,40.4209544866396,-80.0021525236214
"Rosedale ST &  Susquehanna ST PIttsburgh, PA",RoadIntersection,High,40.44924013316631,-79.88731026649475,,,,
"6481  Frankstown AV PIttsburgh, PA",Address,High,40.460689,-79.913894,house,place,40.4606836197664,-79.9142802320852
"1115 E CARSON ST PIttsburgh, PA",Address,High,40.428807735443115,-79.98698115348816,house,place,40.428813193845,-79.9872487095892
"131  Zara ST PIttsburgh, PA",Address,High,40.416072845458984,-79.98973846435547,house,place,40.4159525502756,-79.9896854917311
"Mohler ST &  Ferris CT PIttsburgh, PA",RoadIntersection,High,40.45939028263092,-79.8871198296547,,,,
"219  Essen ST PIttsburgh, PA",Address,High,40.473487854003906,-80.00189208984375,house,place,40.4733619562971,-80.0012781876986
"Webster AV &  Orion ST PIttsburgh, PA",RoadIntersection,High,40.454929769039154,-79.96192999184132,,,,
"617  Curtin AV PIttsburgh, PA",Address,High,40.416854,-79.998504,house,place,40.4168263863636,-79.9986496136364
"Lowell ST &  Shetland ST PIttsburgh, PA",RoadIntersection,High,40.46347998082638,-79.90916021168232,,,,
"2057  Bentley DR PIttsburgh, PA",Address,High,40.440575927495956,-79.97802525758743,house,place,40.4404065,-79.97795675
"Federal EXT &  Perrysville AV PIttsburgh, PA",RoadIntersection,High,40.46700976788998,-80.01003004610538,,,,
"754  Anaheim ST PIttsburgh, PA",Address,High,40.45206832885742,-79.96133422851562,house,place,40.4522870687709,-79.961746202356
"503  Climax ST PIttsburgh, PA",Address,High,40.42015075683594,-79.9986572265625,house,place,40.4200695,-79.99867825
"Knox AV &  Bausman ST PIttsburgh, PA",RoadIntersection,High,40.414360016584396,-79.99058000743389,,,,
"505  Paulson AV PIttsburgh, PA",Address,High,40.463665,-79.912147,house,place,40.4636078,-79.9122132
"614  Arthur ST PIttsburgh, PA",Address,High,40.443939208984375,-79.9850845336914,house,place,40.4439993068182,-79.9854809431818
"311  Mt Pleasant RD PIttsburgh, PA",Address,High,40.48213206231594,-80.0028021633625,house,place,40.482846,-80.003331
"3799  Chartiers AV PIttsburgh, PA",Address,High,40.457172,-80.076011,house,place,40.457941,-80.07538
"3268  Bainton ST PIttsburgh, PA",Address,High,40.474525451660156,-80.0364990234375,house,place,40.4744358116809,-80.0366970666766
"1056  Brushton AV PIttsburgh, PA",Address,High,40.45808605849743,-79.88842137157917,house,place,40.4580656470588,-79.8883357058824
"115  Zara ST PIttsburgh, PA",Address,High,40.416099548339844,-79.98897552490234,house,place,40.4159718269227,-79.9889739903983
"958  Woodlow ST PIttsburgh, PA",Address,High,40.4459510743618,-80.05222052335739,house,place,40.4465248942599,-80.0517829939576
"Fontella ST &  Stedman ST PIttsburgh, PA",RoadIntersection,High,40.454220324754715,-80.0227303057909,,,,
"7002  Kedron ST PIttsburgh, PA",Address,High,40.46174621582031,-79.89957427978516,house,place,40.4617830103918,-79.8996098214092
"1028  Brushton AV PIttsburgh, PA",Address,High,40.45746512711048,-79.88812029361725,house,place,40.4573071818182,-79.8879677272727
"1721  Bedford AV PIttsburgh, PA",Address,High,40.44535,-79.985771,house,place,40.445051426353,-79.9860722454491
"Birmingham BRDG & E Carson ST PIttsburgh, PA",RoadIntersection,High,40.42835916332478,-79.973570024414,,,,
"715 N Negley AV PIttsburgh, PA",Address,High,40.470306396484375,-79.92720031738281,house,place,40.4702848242345,-79.9269381460779
"6502  Shetland ST PIttsburgh, PA",Address,High,40.46324920654297,-79.90929412841797,house,place,40.4633164,-79.9091524
"1718  Belleau DR PIttsburgh, PA",Address,High,40.46102374792099,-80.00720098614693,house,place,40.460854455323,-80.0073171382154
"300  Michigan ST PIttsburgh, PA",Address,High,40.415820479393005,-80.00214770436287,house,place,40.415793,-80.002154
"43  Strauss ST PIttsburgh, PA",Address,High,40.464698791503906,-80.02020263671875,house,place,40.464589,-80.01992
"3333  Allendale ST PIttsburgh, PA",Address,High,40.45712661743164,-80.06324005126953,house,place,40.4572126666667,-80.0631543333333
"Chartiers AV &  Jeffers ST PIttsburgh, PA",RoadIntersection,High,40.45385017991066,-80.06505019962788,,,,
"208  Rochelle ST PIttsburgh, PA",Address,High,40.414886474609375,-79.99108123779297,house,place,40.415016243312,-79.9908829404145
"6533  Meadow ST PIttsburgh, PA",Address,High,40.461359694600105,-79.91005271673203,house,place,40.4614955,-79.909991
"721  Mt Pleasant RD PIttsburgh, PA",Address,High,40.47589659690857,-79.99770261347294,house,place,40.475462,-79.9980861
"881  Memory LANE PIttsburgh, PA",Address,High,40.448664128780365,-79.98085834085941,house,place,40.4491427988421,-79.9795820649535
"1507  5th AV PIttsburgh, PA",Address,High,40.43873977661133,-79.98469543457031,primary,highway,40.4468715,-79.9496369
"148  Larimer AV PIttsburgh, PA",Address,High,40.462809428572655,-79.91829112172127,house,place,40.4628494582688,-79.9181660858644
"Brushton AV &  Mohler ST PIttsburgh, PA",RoadIntersection,High,40.460540279746056,-79.88851994276047,,,,
"6640  Rowan ST PIttsburgh, PA",Address,High,40.464359283447266,-79.90337371826172,house,place,40.4648947594286,-79.9039883800103
"Garfield area - unknown exact location  & PIttsburgh, PA",,,,,,,,
"Chaucer ST & N Murtland ST PIttsburgh, PA",RoadIntersection,High,40.46385012567043,-79.89901006221771,,,,
"7319  Susquehanna ST PIttsburgh, PA",Address,High,40.45287322998047,-79.89559936523438,house,place,40.4529435362525,-79.8960936359848
"1728  Belleau DR PIttsburgh, PA",Address,High,40.46138383448124,-80.00718757510185,house,place,40.4609533258835,-80.0073292723649
"5030  Gloster ST PIttsburgh, PA",Address,High,40.406753942370415,-79.94433872401714,residential,highway,40.405284,-79.9439192
"2269  Bedford AV PIttsburgh, PA",Address,High,40.449146926403046,-79.97620537877083,house,place,40.4492622263712,-79.9761177281452
"Bentley DR &  Nigh WY PIttsburgh, PA",RoadIntersection,High,40.44065974652767,-79.97832968831062,,,,
"5556  Avondale PL PIttsburgh, PA",Address,High,40.473359897732735,-79.92600314319134,house,place,40.4732733,-79.9260991
"Sterrett ST &  Felicia WY PIttsburgh, PA",RoadIntersection,High,40.45642979443073,-79.89433027803898,,,,
"1905  Brownsville RD PIttsburgh, PA",Address,High,40.3959895670414,-79.98718231916428,house,place,40.3963763777778,-79.9873562666667
"320 E North AV PIttsburgh, PA",Address,High,40.45704650878906,-80.00362396240234,hospital,amenity,40.4567299,-80.0032357467639
"5815  East Liberty BL PIttsburgh, PA",Address,High,40.46671676635742,-79.92460632324219,,,,
"6435  Shetland AV PIttsburgh, PA",RoadBlock,Medium,40.46348190307617,-79.9091567993164,,,,
"Brookline BL & PIttsburgh, PA",,,,,,,,
"1400  Locust ST PIttsburgh, PA",Address,High,40.43608474731445,-79.9853744506836,house,place,40.436737,-79.985049
"2524  Bedford AV PIttsburgh, PA",Address,High,40.450721740722656,-79.97203826904297,house,place,40.4508068214286,-79.9720353928571
"Mount Washington  & PIttsburgh, PA",,,,,neighbourhood,place,40.4309025,-80.0103312
"23  Meritt AV PIttsburgh, PA",Address,High,40.383586,-79.978553,house,place,40.3836658997444,-79.978465902666
"Albion ST &  Annan WY PIttsburgh, PA",RoadIntersection,High,40.45268006622791,-79.89666983485222,,,,
"1060  Brushton AV PIttsburgh, PA",Address,High,40.45809477567673,-79.88842472434044,house,place,40.4580734117647,-79.8883395098039
"2152  Wylie AV PIttsburgh, PA",Address,High,40.44545364379883,-79.97740936279297,house,place,40.445535,-79.9775084
"385  Penfort ST PIttsburgh, PA",Address,High,40.476770997047424,-79.99984838068485,residential,highway,40.4737208,-80.0029178
"Manhattan ST &  Lake ST PIttsburgh, PA",RoadIntersection,High,40.45723982155323,-80.02736985683441,,,,
"S 22nd ST & E Carson ST PIttsburgh, PA",RoadIntersection,High,40.42841009795666,-79.97460007667542,,,,
"Montezuma ST &  Odessa PL PIttsburgh, PA",RoadIntersection,High,40.46498073172946,-79.90486878415929,,,,
"2447  Bedford AV PIttsburgh, PA",Address,High,40.4503183811903,-79.97350975871086,house,place,40.4503291176471,-79.9736057058823
"418  East Ohio ST PIttsburgh, PA",Address,High,40.45348271727562,-80.00094674527645,house,place,40.453488952381,-80.0009868571428
"1230  Marshall AV PIttsburgh, PA",Address,High,40.46458435058594,-80.02798461914062,house,place,40.4644697777778,-80.0278103333333
"Lemington AV & E Chester ST PIttsburgh, PA",RoadIntersection,High,40.47059990465641,-79.89754021167755,,,,
"Kelly ST &  Zenith WY PIttsburgh, PA",RoadIntersection,High,40.455399826169014,-79.89648006856441,,,,
"Strawberry WY &  William Penn PL PIttsburgh, PA",RoadIntersection,High,40.44177018105984,-79.99629981815815,,,,
"Frankstown AV &  Brushton AV PIttsburgh, PA",RoadIntersection,High,40.45551985502243,-79.88810017704964,,,,
"100  Rochelle ST PIttsburgh, PA",Address,High,40.4151177406311,-79.98824715614319,house,place,40.415075,-79.988731
"7500  Hamilton AV PIttsburgh, PA",Address,High,40.45350752770901,-79.89284433424473,house,place,40.4533844326716,-79.8924475156339
"Brushton AV &  Baxter ST PIttsburgh, PA",RoadIntersection,High,40.45649014413357,-79.8877501487732,,,,
"130  Zara ST PIttsburgh, PA",Address,High,40.41566467285156,-79.98960876464844,house,place,40.4157886207394,-79.9896573763733
"1298  Ferris CT PIttsburgh, PA",Address,High,40.4596021771431,-79.8873458057642,house,place,40.4597254012937,-79.8872363596979
"Fernleaf ST &  Elsie ST PIttsburgh, PA",RoadIntersection,High,40.416833691474395,-79.97605324771274,,,,
"Grape ST &  Matthews AV PIttsburgh, PA",,,,,,,,
"Rosedale ST &  Hamilton AV PIttsburgh, PA",RoadIntersection,High,40.45201018452644,-79.88602012395859,,,,
"Pascoe WY &  Tripoli ST PIttsburgh, PA",RoadIntersection,High,40.456919968128204,-79.99582976102829,,,,
"931  Cherokee ST PIttsburgh, PA",Address,High,40.45076370239258,-79.9581527709961,house,place,40.4508868900534,-79.9588132266996
"250  Charles ST PIttsburgh, PA",Address,High,40.5806140601635,-79.89576324820518,house,place,40.4164710614647,-79.9918713866253
"Penn AV &  N Beatty ST PIttsburgh, PA",RoadIntersection,High,40.46213684074519,-79.92686081628716,,,,
"Millbridge ST &  Climax ST PIttsburgh, PA",RoadIntersection,High,40.41994067648324,-79.99579598892763,,,,
"200  Flowers AV PIttsburgh, PA",Address,High,40.41029781103134,-79.94239076972008,fire_station,amenity,40.4101527,-79.9422716
"Broad ST & N St Clair ST PIttsburgh, PA",RoadIntersection,High,40.46386018395424,-79.92816969752312,,,,
"1400  Locust ST PIttsburgh, PA",Address,High,40.43608474731445,-79.9853744506836,house,place,40.436737,-79.985049
"2216  Wilson AV PIttsburgh, PA",Address,High,40.465389,-80.012542,house,place,40.4653738,-80.0126641
"218  Jucunda ST PIttsburgh, PA",Address,High,40.417076110839844,-79.99202728271484,house,place,40.4172313136512,-79.9912071419514
"2507 N Charles ST PIttsburgh, PA",Address,High,40.46696685254574,-80.01861579716206,house,place,40.4670797,-80.0185399
"Bernd ST &  Michigan ST PIttsburgh, PA",RoadIntersection,High,40.415928411839936,-79.99820448086886,,,,
"5002  Blair ST PIttsburgh, PA",Address,High,40.40760040283203,-79.94711303710938,house,place,40.4076870327537,-79.9470284136054
"Michigan ST &  Bernd ST PIttsburgh, PA",RoadIntersection,High,40.41592841183994,-79.99820448086886,,,,
"E Amanda AV &  Charles ST PIttsburgh, PA",RoadIntersection,High,40.41665222901885,-79.98815862727554,,,,
"1000  Salter WY PIttsburgh, PA",Address,High,40.45837305486202,-79.9948849529028,house,place,40.458527,-79.994605
"2251  East Hills DR PIttsburgh, PA",Address,High,40.454663559794426,-79.87209744751453,house,place,40.45525,-79.87118
"256  The  Boulevard BL PIttsburgh, PA",Address,High,40.401565,-79.983619,,,,
"2208 E CARSON ST PIttsburgh, PA",Address,High,40.428123474121094,-79.97415924072266,tattoo,shop,40.4282174,-79.9741441360894
"Mossfield ST &  Fern ST PIttsburgh, PA",RoadIntersection,High,40.47118401016671,-79.93351090574366,,,,
"630  Collins AV PIttsburgh, PA",Address,High,40.46681213378906,-79.91844940185547,residential,highway,40.3983575,-79.8395685
"916 N Lang AV PIttsburgh, PA",Address,High,40.458454,-79.898178,house,place,40.4584788,-79.8981914
"515  Edmond ST PIttsburgh, PA",Address,High,40.460025787353516,-79.94871520996094,house,place,40.4600275,-79.9487977727273
"5601  Penn AV PIttsburgh, PA",Address,High,40.463752,-79.929504,house,place,40.4635333,-79.9296606
"139  Haberman AV PIttsburgh, PA",Address,High,40.42164993286133,-80.00220489501953,house,place,40.421519,-80.002321
"3155  Cordell PL PIttsburgh, PA",Address,High,40.4180172085762,-79.96283993124962,house,place,40.4181885,-79.9624571428571
"3059  Arlington AV PIttsburgh, PA",Address,High,40.41764169931412,-79.96425412595272,house,place,40.4174094119473,-79.9647013223426
"30  Roselle DR PIttsburgh, PA",Address,High,40.406856536865234,-79.93212461471558,house,place,40.4069146433911,-79.9321842761691
"1016  Goehring ST PIttsburgh, PA",Address,High,40.460426330566406,-79.99482727050781,house,place,40.4602706620762,-79.9948194473397
"6603  Dean ST PIttsburgh, PA",RoadBlock,Medium,40.46799087524414,-79.90354919433594,residential,highway,40.4682654,-79.9040365
"Justine ST &  Sanborn ST PIttsburgh, PA",RoadIntersection,High,40.44955488492393,-80.05537411764702,,,,
"Black ST & N Negley AV PIttsburgh, PA",RoadIntersection,High,40.46873979270458,-79.92747969925404,,,,
"6744  Deary ST PIttsburgh, PA",Address,High,40.4644200950861,-79.90137577056885,house,place,40.4643229,-79.9014068
"Chartiers AV &  Fairdale ST PIttsburgh, PA",RoadIntersection,High,40.45377977192402,-80.06397999823093,,,,
"5552  Black ST PIttsburgh, PA",Address,High,40.468841552734375,-79.92851257324219,house,place,40.4689750774576,-79.9284098741903
"200  Lothrop ST PIttsburgh, PA",Address,High,40.4417839050293,-79.9612045288086,house,place,40.44262675,-79.9604323635482
"S Beatty ST &  Mignonette ST PIttsburgh, PA",RoadIntersection,High,40.46142004430294,-79.92729999125004,,,,
"200  Lothrop ST PIttsburgh, PA",Address,High,40.4417839050293,-79.9612045288086,house,place,40.44262675,-79.9604323635482
"Stanton AV & N Highland AV PIttsburgh, PA",RoadIntersection,High,40.4696799069643,-79.92101021111012,,,,
"Hillsboro ST &  Bergman ST PIttsburgh, PA",RoadIntersection,High,40.45399493326953,-80.05238011176284,,,,
"501  East Ohio ST PIttsburgh, PA",Address,High,40.45348942279816,-80.00039085745811,house,place,40.453427,-80.000418
"1100  Ridgeland DR PIttsburgh, PA",Address,High,40.46583965420723,-80.02596773207188,house,place,40.465803,-80.026013
"FIELDING WY &  COLLIER ST PIttsburgh, PA",RoadIntersection,High,40.45751005411148,-79.8914697021246,,,,
"227 N Charles ST PIttsburgh, PA",RoadBlock,Medium,40.466529846191406,-80.01956939697266,tertiary,highway,40.4711874,-80.0076478
"West End BRDG & PIttsburgh, PA",,,,,yes,bridge,40.4441721,-80.028192
"438  Mt Pleasant RD PIttsburgh, PA",Address,High,40.479620173573494,-80.00163070857525,house,place,40.4794429473909,-80.0015365931753
"320 E North AV PIttsburgh, PA",Address,High,40.45704650878906,-80.00362396240234,hospital,amenity,40.4567299,-80.0032357467639
"South Side AV &  Luella ST PIttsburgh, PA",RoadIntersection,High,40.469970256090164,-79.99772004783154,,,,
"Larimer AV &  Joseph ST PIttsburgh, PA",RoadIntersection,High,40.46651020646095,-79.91131000220776,,,,
"37th ST &  Cabinet WY PIttsburgh, PA",RoadIntersection,High,40.46314001083374,-79.96219016611576,,,,
"Garfield Area  & PIttsburgh, PA",,,,,,,,
"1346  Manning ST PIttsburgh, PA",Address,High,40.4685173034668,-79.89714813232422,house,place,40.468425,-79.89725
"6437  Apple AV PIttsburgh, PA",Address,High,40.468021,-79.905021,house,place,40.4682062383747,-79.9057532947719
"1400  Locust ST PIttsburgh, PA",Address,High,40.43608474731445,-79.9853744506836,house,place,40.436737,-79.985049
"Frankstown AV & N Braddock AV PIttsburgh, PA",RoadIntersection,High,40.45595973730087,-79.89003002643585,,,,
"543  Roberts ST PIttsburgh, PA",Address,High,40.44319152832031,-79.98421478271484,house,place,40.442930247466,-79.9838961462313
"1124  Buente ST PIttsburgh, PA",Address,High,40.46647869050503,-79.99470457434654,residential,highway,40.465805,-79.9918117
"1504  Lincoln AV PIttsburgh, PA",Address,High,40.468631744384766,-79.89564514160156,house,place,40.4688438992133,-79.89573694987
"Bedford AV &  Chauncey DR PIttsburgh, PA",RoadIntersection,High,40.45079983770847,-79.97225984930992,,,,
"7125  Churchland ST PIttsburgh, PA",Address,High,40.47092056274414,-79.8958740234375,house,place,40.4708725603434,-79.8961247240649
"21  Allen ST PIttsburgh, PA",Address,High,40.42340087890625,-79.99400329589844,house,place,40.423437,-79.9938778
"6542  Frankstown AV PIttsburgh, PA",Address,High,40.459838,-79.912773,house,place,40.4598552,-79.9127486
"Karl ST &  Sickles ST PIttsburgh, PA",RoadIntersection,High,40.450388575091054,-79.88194276202398,,,,
"Frankstown AV & N Braddock AV PIttsburgh, PA",RoadIntersection,High,40.45595973730087,-79.89003002643585,,,,
"2912  White ST PIttsburgh, PA",Address,High,40.45334243774414,-79.96776580810547,residential,highway,40.4535617,-79.9677299
"E Warrington AV &  Craighead ST PIttsburgh, PA",RoadIntersection,High,40.42144976556301,-79.998210221529,,,,
"Baum BL & S Aiken AV PIttsburgh, PA",RoadIntersection,High,40.456940084695816,-79.93858002126217,,,,
"3022  Shadeland AV PIttsburgh, PA",Address,High,40.472381,-80.03083,house,place,40.472439469685,-80.0310631978982
"17  Industry ST PIttsburgh, PA",Address,High,40.419490814208984,-80.00804138183594,residential,highway,40.4206409,-79.9993629
"Bausman ST &  Knox AV PIttsburgh, PA",RoadIntersection,High,40.414360016584396,-79.99058000743389,,,,
"7700  Tioga ST PIttsburgh, PA",Address,High,40.45114181935787,-79.88992407917976,house,place,40.451121,-79.889952
"2288  Wilner DR PIttsburgh, PA",Address,High,40.45434705913067,-79.86967742443085,house,place,40.4543113279629,-79.8694581734306
