VICTIM_ID,TYPE,CCR,DATE,TIME,HOUR,LOCATION,CENSUS_TRACT,NEIGHBORHOOD,ZONE,WEAPON,,MOTIVE,VICTIM_RACE,VICTIM_SEX,VICTIM_AGE,ACTOR_CT.
,Non-fatal Shooting,13188701,9/18/13,,17, Crucible ST &  Dickens ST,,Crafton Heights,6,,Firearm
,Non-fatal Shooting,13190582,9/21/13,,3,252  Parkman AV,,North Oakland,4,,Firearm
,Non-fatal Shooting,13191557,9/22/13,,17, Woodruff ST &  Merrimac ST,,Mount Washington,3,,Firearm
,Non-fatal Shooting,13195698,9/28/13,,6,N Federal ST &  Perrysville AV,,Perry South,1,,Firearm
,Non-fatal Shooting,13196187,9/28/13,,21, Eldora PL &  Michigan ST,,Beltzhoover,3,,Firearm
,Non-fatal Shooting,13197265,9/30/13,,13,7803  Susquehanna ST,,Homewood South,5,,Firearm
,Non-fatal Shooting,13198877,10/2/13,,14,7300  Hamilton AV,,Homewood South,5,,Firearm
,Non-fatal Shooting,13199100,10/2/13,,19, Churchland ST &  Wardsons ST,,Lincoln Lemington Belmar,5,,Firearm
,Non-fatal Shooting,13199114,10/2/13,,20,800 N Homewood AV,,Homewood South,5,,Firearm
,Non-fatal Shooting,13205593,10/11/13,,18,1534  Brighton RD,,Central North Side,1,,Firearm
,Non-fatal Shooting,13206367,10/12/13,,19,660  1st AV,,West Oakland,4,,Firearm
,Non-fatal Shooting,13206464,10/12/13,,22,1300  Paulson AV,,Lincoln Lemington Belmar,5,,Firearm
,Non-fatal Shooting,13208672,10/16/13,,1,522 N Negley AV,,East Liberty,5,,Firearm
,Non-fatal Shooting,13210090,10/18/13,,0,520  East Ohio ST,,East Allegheny,1,,Firearm
,Non-fatal Shooting,13211545,10/20/13,,2, 17TH ST &  Roland ST,,South Side Flats,5,,Firearm
,Non-fatal Shooting,13211564,10/20/13,,3,7202  Kelly ST,,Homewood South,5,,Firearm
,Non-fatal Shooting,13211707,10/20/13,,11,7000  Monticello ST,,Homewood North,5,,Firearm
,Non-fatal Shooting,13212487,10/21/13,,15,2107  Wylie AV,,Middle Hill,2,,Firearm
,Non-fatal Shooting,13212780,10/21/13,,22, Taft AV &  Letzkus WY,,Beltzhoover,3,,Firearm
,Non-fatal Shooting,13224085,10/24/13,,11,E Warrington AV &  Beltzhoover AV,,Allentown,3,,Firearm
,Non-fatal Shooting,13215890,10/26/13,,18, Mt Pleasant RD &   ,,Northview Heights,1,,Firearm
,Non-fatal Shooting,13217305,10/28/13,,20, Knox AV &  Rochelle ST,,Knoxville,3,,Firearm
,Non-fatal Shooting,13217890,10/29/13,,18,203  Jucunda ST,,Knoxville,3,,Firearm
,Non-fatal Shooting,13220006,11/1/13,,17,216  Johnston AV,,Hazelwood,4,,Firearm
,Non-fatal Shooting,13220420,11/2/13,,3,310 E WARRINGTON AV,,Beltzhoover,3,,Firearm
,Non-fatal Shooting,13220948,11/3/13,,0, Eloise ST &  Sherman AV,,Central North Side,1,,Firearm
,Non-fatal Shooting,13225842,11/10/13,,3,306  Alice ST,,Knoxville,3,,Firearm
,Non-fatal Shooting,13228155,11/13/13,,14, Crane AV &  Lowenhill ST,,Beechview,6,,Firearm
,Non-fatal Shooting,13228998,11/14/13,,18, Broad ST & N Fairmount ST,,Garfield,5,,Firearm
,Non-fatal Shooting,13229944,11/16/13,,1,40  Rosselle DR,,Glen Hazel,4,,Firearm
,Non-fatal Shooting,13230502,11/16/13,,21,1063  Woodlow ST,,Crafton Heights,6,,Firearm
,Non-fatal Shooting,13230590,11/16/13,,23,616  Perry ST,,Middle Hill,2,,Firearm
,Non-fatal Shooting,13234823,11/23/13,,0,3400  Milwaukee ST,,Upper Hill,2,,Firearm
,Non-fatal Shooting,13238411,11/29/13,,2, Dehaven ST &  Hatteras ST,,Troy Hill,1,,Firearm
,Non-fatal Shooting,13239831,12/1/13,,14,15  Manilla ST,,Crawford Roberts,2,,Firearm
,Non-fatal Shooting,13243234,12/6/13,,17,911  Taft AV,,Beltzhoover,3,,Firearm
,Non-fatal Shooting,13243386,12/6/13,,22,8356  Bricelyn ST,,East Hills,5,,Firearm
,Non-fatal Shooting,13244137,12/8/13,,2,2632 N Charles ST,,Perry South,1,,Firearm
,Non-fatal Shooting,13245823,12/10/13,,20, Penn AV & N Pacific AV,,Bloomfield,5,,Firearm
,Non-fatal Shooting,13247257,12/13/13,,9,1331  Adams ST,,Manchester,1,,Firearm
,Non-fatal Shooting,13251296,12/19/13,,21, Saw Mill Run BL &  Whited ST,,Carrick,3,,Firearm
,Non-fatal Shooting,13253430,12/23/13,,5,5100  Columbo ST,,Garfield,5,,Firearm
,Non-fatal Shooting,13255964,12/28/13,,1, East Ohio ST &   ,,Allegheny Center,1,,Firearm
,Non-fatal Shooting,13255789,12/28/13,,1, 5th AV &  Pride ST,,Bluff,2,,Firearm
,Non-fatal Shooting,13255801,12/28/13,,1, Suismon ST &  Madison AV,,East Allegheny,1,,Firearm
,Non-fatal Shooting,14000520,1/1/14,,18, Columbus AV &  Chateau ST,,Manchester,1,,Firearm
,Non-fatal Shooting,14006318,1/10/14,,22,2100  Watson ST,,Bluff,2,,Firearm
,Non-fatal Shooting,14006378,1/11/14,,0,119  Sheridan AV,,East Liberty,5,,Firearm
,Non-fatal Shooting,14006915,1/11/14,,19,2421  Bedford AV,,Bedford Dwellings,2,,Firearm
,Non-fatal Shooting,14008332,1/13/14,,18,3  Cambria CT,,West Oakland,4,,Firearm
,Non-fatal Shooting,14009157,1/15/14,,1,3122  Chartiers AV,,Sheraden,6,,Firearm
,Non-fatal Shooting,14010553,1/17/14,,5, Kelly ST &  5th AV,,Homewood West,5,,Firearm
,Non-fatal Shooting,14011062,1/17/14,,17, Roberts ST &  Wylie AV,,Crawford Roberts,2,,Firearm
,Non-fatal Shooting,14015586,1/25/14,,1,243  Trowbridge ST,,Hazelwood,4,,Firearm
,Non-fatal Shooting,14020430,2/1/14,,19,200  Penn CIR,,East Liberty,5,,Firearm
,Non-fatal Shooting,14025131,2/9/14,,1,500  East Ohio ST,,East Allegheny,1,,Firearm
,Non-fatal Shooting,14027389,2/12/14,,20,1620  Spring Garden AV,,Spring Garden,1,,Firearm
,Non-fatal Shooting,14028926,2/15/14,,3,7300  Hamilton AV,,Homewood South,5,,Firearm
,Non-fatal Shooting,14030367,2/17/14,,15,N Negley AV &  Penn AV,,Garfield,5,,Firearm
,Non-fatal Shooting,14032646,2/21/14,,3, Torrens ST &  Kelly ST,,Larimer,5,,Firearm
,Non-fatal Shooting,14038012,3/1/14,,1,7232  Hamilton AV,,Homewood South,5,,Firearm
,Non-fatal Shooting,14038586,3/1/14,,21,215  Mayflower ST,,Larimer,5,,Firearm
,Non-fatal Shooting,14040791,3/4/14,,22,304 E Warrington AV,,Beltzhoover,3,,Firearm
,Non-fatal Shooting,14048232,3/15/14,,22, Rosedale ST &  Susquehanna ST,,Homewood South,5,,Firearm
,Non-fatal Shooting,14052234,3/21/14,,23,6481  Frankstown AV,,Larimer,5,,Firearm
,Non-fatal Shooting,14052376,3/22/14,,2,1115 E CARSON ST,,South Side Flats,3,,Firearm
,Non-fatal Shooting,14052735,3/22/14,,17,131  Zara ST,,Knoxville,3,,Firearm
,Non-fatal Shooting,14052912,3/22/14,,22, Mohler ST &  Ferris CT,,Homewood North,5,,Firearm
,Non-fatal Shooting,14056367,3/28/14,,3,219  Essen ST,,Northview Heights,1,,Firearm
,Non-fatal Shooting,14056916,3/28/14,,21, Webster AV &  Orion ST,,Upper Hill,2,,Firearm
,Non-fatal Shooting,14058936,3/31/14,,23,617  Curtin AV,,Beltzhoover,3,,Firearm
,Non-fatal Shooting,14060871,4/3/14,,15, Lowell ST &  Shetland ST,,Larimer,5,,Firearm
,Non-fatal Shooting,14062463,4/5/14,,20,2057  Bentley DR,,Terrace Village,2,,Firearm
,Non-fatal Shooting,14063230,4/6/14,,23, Federal EXT &  Perrysville AV,,Perry South,1,,Firearm
,Non-fatal Shooting,14063833,4/7/14,,20,754  Anaheim ST,,Upper Hill,2,,Firearm
,Non-fatal Shooting,14064816,4/8/14,,23,503  Climax ST,,Beltzhoover,3,,Firearm
,Non-fatal Shooting,14065456,4/9/14,,21, Knox AV &  Bausman ST,,Knoxville,3,,Firearm
,Non-fatal Shooting,14069509,4/15/14,,5,505  Paulson AV,,Larimer,5,,Firearm
,Non-fatal Shooting,14071357,4/17/14,,16,614  Arthur ST,,Crawford Roberts,2,,Firearm
,Non-fatal Shooting,14071415,4/18/14,,0,311  Mt Pleasant RD,,Northview Heights,1,,Firearm
,Non-fatal Shooting,14072723,4/19/14,,21,3799  Chartiers AV,,Allegheny Center,1,,Firearm
,Non-fatal Shooting,14076126,4/25/14,,5,3268  Bainton ST,,Marshall Shadeland,1,,Firearm
,Non-fatal Shooting,14079640,4/30/14,,18,1056  Brushton AV,,Homewood North,5,,Firearm
,Non-fatal Shooting,14080161,5/1/14,,15,115  Zara ST,,Knoxville,3,,Firearm
,Non-fatal Shooting,14080909,5/2/14,,16,958  Woodlow ST,,Crafton Heights,6,,Firearm
,Non-fatal Shooting,14081079,5/2/14,,19, Fontella ST &  Stedman ST,,Manchester,1,,Firearm
,Non-fatal Shooting,14081098,5/2/14,,20,7002  Kedron ST,,Homewood North,5,,Firearm
,Non-fatal Shooting,14081180,5/2/14,,22,1028  Brushton AV,,Homewood North,5,,Firearm
,Non-fatal Shooting,14081795,5/3/14,,22,1721  Bedford AV,,Crawford Roberts,2,,Firearm
,Non-fatal Shooting,14086352,5/10/14,,8, Birmingham BRDG & E Carson ST,,Bluff,2,,Firearm
,Non-fatal Shooting,14086800,5/10/14,,22,715 N Negley AV,,East Liberty,5,,Firearm
,Non-fatal Shooting,14087492,5/11/14,,21,6502  Shetland ST,,Outside City,5,,Firearm
,Non-fatal Shooting,14089362,5/14/14,,13,1718  Belleau DR,,Fineview,1,,Firearm
,Non-fatal Shooting,14090661,5/15/14,,21,300  Michigan ST,,Mount Washington,3,,Firearm
,Non-fatal Shooting,14091683,5/17/14,,11,43  Strauss ST,,Perry South,1,,Firearm
,Non-fatal Shooting,14092583,5/18/14,,19,3333  Allendale ST,,Sheraden,6,,Firearm
,Non-fatal Shooting,14092646,5/18/14,,21, Chartiers AV &  Jeffers ST,,Sheraden,6,,Firearm
,Non-fatal Shooting,14093457,5/20/14,,0,208  Rochelle ST,,Knoxville,3,,Firearm
,Non-fatal Shooting,14096283,5/23/14,,19,6533  Meadow ST,,Larimer,5,,Firearm
,Non-fatal Shooting,14097162,5/24/14,,23,721  Mt Pleasant RD,,Northview Heights,1,,Firearm
,Non-fatal Shooting,14099989,5/28/14,,23,881  Memory LANE,,Bedford Dwellings,2,,Firearm
,Non-fatal Shooting,14102529,6/1/14,,1,1507  5th AV,,Crawford Roberts,2,,Firearm
,Non-fatal Shooting,14106694,6/6/14,,14,148  Larimer AV,,Larimer,5,,Firearm
,Non-fatal Shooting,14108175,6/8/14,,13, Brushton AV &  Mohler ST,,Homewood North,5,,Firearm
,Non-fatal Shooting,14109176,6/10/14,,0,6640  Rowan ST,,Lincoln Lemington Belmar,5,,Firearm
,Non-fatal Shooting,14109188,6/10/14,,1, Garfield area - unknown exact location  &   ,,Garfield,5,,Firearm
,Non-fatal Shooting,14111412,6/13/14,,1, Chaucer ST & N Murtland ST,,Homewood West,5,,Firearm
,Non-fatal Shooting,14112964,6/15/14,,0,7319  Susquehanna ST,,Homewood South,5,,Firearm
,Non-fatal Shooting,14113617,6/16/14,,0,1728  Belleau DR,,Fineview,1,,Firearm
,Non-fatal Shooting,14114807,6/17/14,,17,5030  Gloster ST,,Hazelwood,4,,Firearm
,Non-fatal Shooting,14116497,6/19/14,,22,2269  Bedford AV,,Bedford Dwellings,2,,Firearm
,Non-fatal Shooting,14116525,6/19/14,,23, Bentley DR &  Nigh WY,,Terrace Village,2,,Firearm
,Non-fatal Shooting,14117270,6/20/14,,21,5556  Avondale PL,,Highland Park,5,,Firearm
,Non-fatal Shooting,14121463,6/25/14,,19, Sterrett ST &  Felicia WY,,Homewood South,5,,Firearm
,Non-fatal Shooting,14123496,6/28/14,,2,1905  Brownsville RD,,Carrick,3,,Firearm
,Non-fatal Shooting,14125827,7/1/14,,3,320 E North AV,,Central North Side,1,,Firearm
,Non-fatal Shooting,14127548,7/3/14,,3,5815  East Liberty BL,,East Liberty,5,,Firearm
,Non-fatal Shooting,14129563,7/5/14,,16,6435  Shetland AV,,Larimer,5,,Firearm
,Non-fatal Shooting,14129954,7/6/14,,1, Brookline BL &   ,,Mount Washington,6,,Firearm
,Non-fatal Shooting,14131497,7/8/14,,0,1400  Locust ST,,Beltzhoover,3,,Firearm
,Non-fatal Shooting,14136638,7/14/14,,15,2524  Bedford AV,,Bedford Dwellings,2,,Firearm
,Non-fatal Shooting,14137024,7/14/14,,22, Mount Washington  &   ,,Mount Washington,3,,Firearm
,Non-fatal Shooting,14142653,7/22/14,,2,23  Meritt AV,,Carrick,3,,Firearm
,Non-fatal Shooting,14143041,7/22/14,,16, Albion ST &  Annan WY,,Homewood South,5,,Firearm
,Non-fatal Shooting,14143998,7/23/14,,19,1060  Brushton AV,,Homewood North,5,,Firearm
,Non-fatal Shooting,14147052,7/27/14,,14,2152  Wylie AV,,Middle Hill,2,,Firearm
,Non-fatal Shooting,14149332,7/30/14,,14,385  Penfort ST,,Northview Heights,1,,Firearm
,Non-fatal Shooting,14150770,8/1/14,,11, Manhattan ST &  Lake ST,,Manchester,1,,Firearm
,Non-fatal Shooting,14152136,8/3/14,,2,S 22nd ST & E Carson ST,,South Side Flats,3,,Firearm
,Non-fatal Shooting,14152691,8/3/14,,22, Montezuma ST &  Odessa PL,,Lincoln Lemington Belmar,5,,Firearm
,Non-fatal Shooting,14153518,8/4/14,,23,2447  Bedford AV,,Bedford Dwellings,2,,Firearm
,Non-fatal Shooting,14154234,8/5/14,,23,418  East Ohio ST,,East Allegheny,1,,Firearm
,Non-fatal Shooting,14154356,8/6/14,,3,1230  Marshall AV,,Marshall Shadeland,1,,Firearm
,Non-fatal Shooting,14155021,8/6/14,,23, Lemington AV & E Chester ST,,Lincoln Lemington Belmar,5,,Firearm
,Non-fatal Shooting,14156481,8/8/14,,20, Kelly ST &  Zenith WY,,Homewood South,5,,Firearm
,Non-fatal Shooting,14156572,8/8/14,,22, Strawberry WY &  William Penn PL,,Central Business District,2,,Firearm
,Non-fatal Shooting,14156840,8/9/14,,6, Frankstown AV &  Brushton AV,,Homewood North,5,,Firearm
,Non-fatal Shooting,14157071,8/9/14,,14,100  Rochelle ST,,Knoxville,3,,Firearm
,Non-fatal Shooting,14157991,8/10/14,,17,7500  Hamilton AV,,Homewood South,5,,Firearm
,Non-fatal Shooting,14158998,8/11/14,,20, Brushton AV &  Baxter ST,,Homewood North,5,,Firearm
,Non-fatal Shooting,14159081,8/11/14,,23,130  Zara ST,,Knoxville,3,,Firearm
,Non-fatal Shooting,14159459,8/12/14,,14,1298  Ferris CT,,Homewood North,5,,Firearm
,Non-fatal Shooting,14160427,8/13/14,,19, Fernleaf ST &  Elsie ST,,Arlington,3,,Firearm
,Non-fatal Shooting,14162347,8/16/14,,12, Grape ST &  Matthews AV,,Homewood North,3,,Firearm
,Non-fatal Shooting,14163514,8/17/14,,23, Rosedale ST &  Hamilton AV,,Homewood South,5,,Firearm
,Non-fatal Shooting,14163564,8/18/14,,1, Pascoe WY &  Tripoli ST,,East Allegheny,1,,Firearm
,Non-fatal Shooting,14166946,8/22/14,,15,931  Cherokee ST,,Upper Hill,2,,Firearm
,Non-fatal Shooting,14168669,8/24/14,,18,250  Charles ST,,Knoxville,3,,Firearm
,Non-fatal Shooting,14168759,8/24/14,,21, Penn AV &  N Beatty ST,,East Liberty,5,,Firearm
,Non-fatal Shooting,14168769,8/24/14,,21, Millbridge ST &  Climax ST,,Allentown,3,,Firearm
,Non-fatal Shooting,14168837,8/25/14,,0,200  Flowers AV,,Hazelwood,4,,Firearm
,Non-fatal Shooting,14172432,8/29/14,,20, Broad ST & N St Clair ST,,East Liberty,5,,Firearm
,Non-fatal Shooting,14173397,8/30/14,,23,1400  Locust ST,,Bluff,2,,Firearm
,Non-fatal Shooting,14174000,8/31/14,,18,2216  Wilson AV,,Perry South,1,,Firearm
,Non-fatal Shooting,14175188,9/2/14,,11,218  Jucunda ST,,Knoxville,3,,Firearm
,Non-fatal Shooting,14175668,9/3/14,,0,2507 N Charles ST,,Perry South,1,,Firearm
,Non-fatal Shooting,14178369,9/6/14,,12, Bernd ST &  Michigan ST,,Beltzhoover,3,,Firearm
,Non-fatal Shooting,14180864,9/9/14,,21,5002  Blair ST,,Hazelwood,4,,Firearm
,Non-fatal Shooting,14181136,9/10/14,,9, Michigan ST &  Bernd ST,,Beltzhoover,3,,Firearm
,Non-fatal Shooting,14183098,9/12/14,,23,E Amanda AV &  Charles ST,,Knoxville,3,,Firearm
,Non-fatal Shooting,14187637,9/19/14,,12,1000  Salter WY,,Spring Garden,1,,Firearm
,Non-fatal Shooting,14189255,9/21/14,,16,2251  East Hills DR,,East Hills,5,,Firearm
,Non-fatal Shooting,14189833,9/22/14,,14,256  The  Boulevard BL,,Carrick,3,,Firearm
,Non-fatal Shooting,14193105,9/27/14,,0,2208 E CARSON ST,,South Side Flats,3,,Firearm
,Non-fatal Shooting,14193769,9/27/14,,22, Mossfield ST &  Fern ST,,Stanton Hgts,5,,Firearm
,Non-fatal Shooting,14195214,9/29/14,,21,630  Collins AV,,East Liberty,5,,Firearm
,Non-fatal Shooting,14196123,9/30/14,,19,916 N Lang AV,,Homewood North,5,,Firearm
,Non-fatal Shooting,14197560,10/2/14,,22,515  Edmond ST,,Bloomfield,5,,Firearm
,Non-fatal Shooting,14198995,10/4/14,,21,5601  Penn AV,,East Liberty,5,,Firearm
,Non-fatal Shooting,14199352,10/5/14,,12,139  Haberman AV,,Beltzhoover,3,,Firearm
,Non-fatal Shooting,14203615,10/11/14,,17,3155  Cordell PL,,Arlington Heights,3,,Firearm
,Non-fatal Shooting,14204144,10/12/14,,15,3059  Arlington AV,,Arlington Heights,3,,Firearm
,Non-fatal Shooting,14204610,10/13/14,,11,30  Roselle DR,,Glen Hazel,4,,Firearm
,Non-fatal Shooting,14206252,10/15/14,,18,1016  Goehring ST,,Central Business District,2,,Firearm
,Non-fatal Shooting,14210716,10/22/14,,13,6603  Dean ST,,East Liberty,5,,Firearm
,Non-fatal Shooting,14211628,10/23/14,,18, Justine ST &  Sanborn ST,,Sheraden,6,,Firearm
,Non-fatal Shooting,14212514,10/25/14,,0, Black ST & N Negley AV,,East Liberty,5,,Firearm
,Non-fatal Shooting,14213775,10/26/14,,17,6744  Deary ST,,Lincoln Lemington Belmar,5,,Firearm
,Non-fatal Shooting,14215335,10/29/14,,1, Chartiers AV &  Fairdale ST,,Sheraden,6,,Firearm
,Non-fatal Shooting,14215578,10/29/14,,12,5552  Black ST,,Garfield,5,,Firearm
,Non-fatal Shooting,14216602,10/30/14,,22,200  Lothrop ST,,West Oakland,4,,Firearm
,Non-fatal Shooting,14217345,11/1/14,,0,S Beatty ST &  Mignonette ST,,East Liberty,5,,Firearm
,Non-fatal Shooting,14218241,11/2/14,,6,200  Lothrop ST,,West Oakland,4,,Firearm
,Non-fatal Shooting,14219038,11/3/14,,12, Stanton AV & N Highland AV,,Highland Park,5,,Firearm
,Non-fatal Shooting,14219912,11/4/14,,16, Hillsboro ST &  Bergman ST,,Sheraden,6,,Firearm
,Non-fatal Shooting,14220199,11/5/14,,1,501  East Ohio ST,,East Allegheny,1,,Firearm
,Non-fatal Shooting,14220590,11/5/14,,17,1100  Ridgeland DR,,Marshall Shadeland,1,,Firearm
,Non-fatal Shooting,14221846,11/7/14,,15, FIELDING WY &  COLLIER ST,,Homewood North,5,,Firearm
,Non-fatal Shooting,14222639,11/8/14,,18,227 N Charles ST,,Perry South,1,,Firearm
,Non-fatal Shooting,14222894,11/9/14,,1, West End BRDG &   ,,Manchester,1,,Firearm
,Non-fatal Shooting,14225468,11/12/14,,20,438  Mt Pleasant RD,,Northview Heights,1,,Firearm
,Non-fatal Shooting,14228250,11/17/14,,0,320 E North AV,,Allegheny Center,1,,Firearm
,Non-fatal Shooting,14231350,11/22/14,,1, South Side AV &  Luella ST,,Spring Hill,1,,Firearm
,Non-fatal Shooting,14232860,11/24/14,,16, Larimer AV &  Joseph ST,,Larimer,5,,Firearm
,Non-fatal Shooting,14235512,11/29/14,,14, 37th ST &  Cabinet WY,,Lower Lawrenceville,2,,Firearm
,Non-fatal Shooting,14235832,11/29/14,,23, Garfield Area  &   ,,Garfield,5,,Firearm
,Non-fatal Shooting,14236670,12/1/14,,13,1346  Manning ST,,Lincoln Lemington Belmar,5,,Firearm
,Non-fatal Shooting,14242569,12/11/14,,11,6437  Apple AV,,Lincoln Lemington Belmar,5,,Firearm
,Non-fatal Shooting,14242902,12/11/14,,22,1400  Locust ST,,Bluff,2,,Firearm
,Non-fatal Shooting,14243744,12/13/14,,8, Frankstown AV & N Braddock AV,,Homewood North,5,,Firearm
,Non-fatal Shooting,14244020,12/13/14,,19,543  Roberts ST,,Crawford Roberts,2,,Firearm
,Non-fatal Shooting,14245627,12/16/14,,15,1124  Buente ST,,Spring Hill,1,,Firearm
,Non-fatal Shooting,14245873,12/16/14,,22,1504  Lincoln AV,,Lincoln Lemington Belmar,5,,Firearm
,Non-fatal Shooting,14246975,12/18/14,,19, Bedford AV &  Chauncey DR,,Bedford Dwellings,2,,Firearm
,Non-fatal Shooting,14248863,12/21/14,,20,7125  Churchland ST,,Lincoln Lemington Belmar,5,,Firearm
,Non-fatal Shooting,14249004,12/22/14,,6,21  Allen ST,,Allentown,3,,Firearm
,Non-fatal Shooting,14249853,12/23/14,,19,6542  Frankstown AV,,Larimer,5,,Firearm
,Non-fatal Shooting,14249950,12/24/14,,0, Karl ST &  Sickles ST,,East Hills,5,,Firearm
,Non-fatal Shooting,14250191,12/24/14,,16, Frankstown AV & N Braddock AV,,Homewood North,5,,Firearm
,Non-fatal Shooting,14250248,12/24/14,,18,2912  White ST,,Bedford Dwellings,2,,Firearm
,Non-fatal Shooting,14250274,12/24/14,,20,E Warrington AV &  Craighead ST,,Mount Washington,3,,Firearm
,Non-fatal Shooting,14251276,12/27/14,,3, Baum BL & S Aiken AV,,Bloomfield,5,,Firearm
,Non-fatal Shooting,14251395,12/27/14,,11,3022  Shadeland AV,,Marshall Shadeland,1,,Firearm
,Non-fatal Shooting,14252736,12/30/14,,2,17  Industry ST,,Beltzhoover,3,,Firearm
,Non-fatal Shooting,14252925,12/30/14,,10, Bausman ST &  Knox AV,,Knoxville,3,,Firearm
,Non-fatal Shooting,14253226,12/30/14,,23,7700  Tioga ST,,Homewood South,5,,Firearm
,Non-fatal Shooting,15000023,1/1/15,,0,2288  Wilner DR,,East Hills,5,,Firearm
,Non-fatal Shooting,15000050,1/1/15,,0, Hillcrest ST & N Aiken AV,,Garfield,5,,Firearm
,Non-fatal Shooting,15000269,1/1/15,,7,1718  Belleau DR,,Fineview,1,,Firearm
,Non-fatal Shooting,15002005,1/4/15,,1,1201  Western AV,,West Oakland,4,,Firearm
,Non-fatal Shooting,15003068,1/5/15,,19,233  Burrows ST,,Terrace Village,2,,Firearm
,Non-fatal Shooting,15008593,1/15/15,,0, Charles ST &  Knox AV,,Knoxville,3,,Firearm
,Non-fatal Shooting,15009526,1/16/15,,14, Climax ST &  Gearing AV,,Beltzhoover,3,,Firearm
,Non-fatal Shooting,15012087,1/18/15,,22,7047  Monticello ST,,Homewood North,5,,Firearm
,Non-fatal Shooting,15013537,1/23/15,,1,6833  Mc Pherson BL,,Point Breeze North,4,,Firearm
,Non-fatal Shooting,15013619,1/23/15,,3,7101  Frankstown AV,,Homewood North,5,,Firearm
,Non-fatal Shooting,15013929,1/23/15,,17,1027  Wheeler ST,,Homewood North,5,,Firearm
,Non-fatal Shooting,15014544,1/24/15,,15, Bennett ST &  Tyson WY,,East Hills,5,,Firearm
,Non-fatal Shooting,15015879,1/26/15,,21,8630  Bricelyn ST,,East Hills,5,,Firearm
,Non-fatal Shooting,15020048,2/3/15,,0,N Lang AV &  Frankstown AV,,Homewood North,5,,Firearm
,Non-fatal Shooting,15020697,2/4/15,,2,5019  Glenwood AV,,Hazelwood,4,,Firearm
,Non-fatal Shooting,15022533,2/7/15,,3, Forbes AV &  Moultrie ST,,Bluff,2,,Firearm
,Non-fatal Shooting,15023387,2/8/15,,17,7107  Kedron ST,,Homewood North,5,,Firearm
,Non-fatal Shooting,15023504,2/8/15,,23,125 S 17th ST,,South Side Flats,3,,Firearm
,Non-fatal Shooting,15028317,2/16/15,,23,7232  Hamilton AV,,Homewood South,5,,Firearm
,Non-fatal Shooting,15030000,2/19/15,,11, Wilson AV &  Drum ST,,Perry South,1,,Firearm
,Non-fatal Shooting,15035562,3/1/15,,1,108  19th ST,,Strip District,2,,Firearm
,Non-fatal Shooting,15035758,3/1/15,,11, Millbridge ST &  Industry ST,,Allentown,3,,Firearm
,Non-fatal Shooting,15036012,3/1/15,,20, Jucunda ST &  Knox AV,,Knoxville,3,,Firearm
,Non-fatal Shooting,15039528,3/6/15,,21, Durango WY &  Cassina WY,,Homewood South,5,,Firearm
,Non-fatal Shooting,15039938,3/7/15,,20,1223  Berry ST,,Crafton Heights,6,,Firearm
,Non-fatal Shooting,15040171,3/8/15,,5,6886  Forward AV,,Squirrel Hill South,4,,Firearm
,Non-fatal Shooting,15040156,3/8/15,,5,7721  Frankstown AV,,Homewood North,5,,Firearm
,Non-fatal Shooting,15044598,3/14/15,,20,315  Ella ST,,Bloomfield,5,,Firearm
,Non-fatal Shooting,15054994,3/30/15,,19,820  Bryn Mawr RD,,Upper Hill,2,,Firearm
,Non-fatal Shooting,15055821,4/1/15,,3,11  Amanda AV,,Allentown,3,,Firearm
,Non-fatal Shooting,15058719,4/5/15,,14,1936  Westmont AV,,Carrick,3,,Firearm
,Non-fatal Shooting,15058789,4/5/15,,17,250  Burrows ST,,Terrace Village,2,,Firearm
,Non-fatal Shooting,15058787,4/5/15,,17, Dinwiddie ST &  Wick ST,,Crawford Roberts,2,,Firearm
,Non-fatal Shooting,15059128,4/6/15,,10, Hamilton AV &  Nadir WY,,Homewood South,5,,Firearm
,Non-fatal Shooting,15060163,4/7/15,,20,407 E Warrington AV,,Beltzhoover,3,,Firearm
,Non-fatal Shooting,15062497,4/11/15,,2,6945  Susquehanna ST,,Homewood South,5,,Firearm
,Non-fatal Shooting,15064897,4/14/15,,13,1735  Belleau DR,,Fineview,1,,Firearm
,Non-fatal Shooting,15067855,4/18/15,,22,1102  Woodland AV,,Marshall Shadeland,1,,Firearm
,Non-fatal Shooting,15069901,4/21/15,,21,2404  Webster AV,,Middle Hill,2,,Firearm
,Non-fatal Shooting,15070511,4/22/15,,21,3236  Ward ST,,South Oakland,4,,Firearm
,Non-fatal Shooting,15070656,4/23/15,,2,516  Sylvania AV,,Beltzhoover,3,,Firearm
