VICTIM_ID,TYPE,CCR,DATE,TIME,HOUR,LOCATION,bing_type,bing_confidence,bing_latitude,combined_latitude,hand_latitude,bing_longitude,combined_longitude,hand_longitude,,mapquest_type,mapquest_class,mapquest_latitude,mapquest_longitude,CENSUS_TRACT,NEIGHBORHOOD,ZONE,WEAPON,,MOTIVE,VICTIM_RACE,VICTIM_SEX,VICTIM_AGE,ACTOR_CT.
,Aggravated Assaults with a Firearm,14242856,12/11/14,,21,Field WY & Sanford ST,RoadIntersection,High,40.46033978,40.46033978,,-80.04916012,-80.04916012,,,,,,,,Esplen,6,,,,,,,
,Aggravated Assaults with a Firearm,14242451,12/10/14,,22,1320 Heart CT,Address,High,40.46084069,40.46084069,,-79.8880519,-79.8880519,,,house,place,40.4595966,-79.88668633,,Homewood North,5,,,,,,,
,Aggravated Assaults with a Firearm,14242646,12/8/14,,17,8914 Frankstown RD,Address,High,40.46073151,40.46073151,,-79.86928558,-79.86928558,,,secondary,highway,40.4598084,-79.8738905,,East Hills,5,,,,,,,
,Aggravated Assaults with a Firearm,14240406,12/7/14,,19,924 Stock ST,Address,High,40.36558533,40.36558533,,-79.91981506,-79.91981506,,,house,place,40.365748,-79.919713,,Lincoln Place,4,,,,,,,
,Aggravated Assaults with a Firearm,14238073,12/3/14,,22,2370 Saranac AV,Address,High,40.40068,40.40068,,-80.02729,-80.02729,,,house,place,40.4007179,-80.0272254,,Beechview,6,,,,,,,
,Non-fatal Shooting,14236670,12/1/14,,13,1346 Manning ST,Address,High,40.4685173,40.4685173,,-79.89714813,-79.89714813,,,house,place,40.468425,-79.89725,,Lincoln Lemington Belmar,5,,Firearm,,,,,
,Aggravated Assaults with a Firearm,14237714,12/1/14,,15,Shawnee ST & Ossipee ST,RoadIntersection,High,40.4513403,40.4513403,,-79.96359967,-79.96359967,,,,,,,,Upper Hill,2,,,,,,,
,Non-fatal Shooting,14235512,11/29/14,,14,37th ST & Cabinet WY,RoadIntersection,High,40.46314001,40.46314001,,-79.96219017,-79.96219017,,,,,,,,Lower Lawrenceville,2,,Firearm,,,,,
,Aggravated Assaults with a Firearm,14235519,11/29/14,,14,3636 Mintwood ST,Address,High,40.46324921,40.46324921,,-79.96279144,-79.96279144,,,house,place,40.46331389,-79.96336849,,Lower Lawrenceville,2,,,,,,,
,Non-fatal Shooting,14232860,11/24/14,,16,Larimer AV & Joseph ST,RoadIntersection,High,40.46651021,40.46651021,,-79.91131,-79.91131,,,,,,,,Larimer,5,,Firearm,,,,,
,Aggravated Assaults with a Firearm,14232279,11/23/14,,16,7500 Kelly ST,Address,High,40.45443758,40.45443758,,-79.89246413,-79.89246413,,,house,place,40.454416,-79.892505,,Homewood South,5,,,,,,,
,Non-fatal Shooting,14231350,11/22/14,,1,South Side AV & Luella ST,RoadIntersection,High,40.46997026,40.46997026,,-79.99772005,-79.99772005,,,,,,,,Spring Hill,1,,Firearm,,,,,
,Aggravated Assaults with a Firearm,14231338,11/22/14,,0,Penfort ST & Mt Pleasant RD,RoadIntersection,High,40.47701083,40.47701083,,-79.99950244,-79.99950244,,,,,,,,Northview Heights,1,,,,,,,
,Non-fatal Shooting,14228250,11/17/14,,0,320 E North AV,Address,High,40.45704651,40.45704651,,-80.00362396,-80.00362396,,,hospital,amenity,40.4567299,-80.00323575,,Allegheny Center,1,,Firearm,,,,,
,Non-fatal Shooting,14225468,11/12/14,,20,438 Mt Pleasant RD,Address,High,40.47962017,40.47962017,,-80.00163071,-80.00163071,,,house,place,40.47944295,-80.00153659,,Northview Heights,1,,Firearm,,,,,
,Aggravated Assaults with a Firearm,14223812,11/10/14,,0,3755 Chartiers AV,Address,High,40.457519,40.457519,,-80.072692,-80.072692,,,house,place,40.45770387,-80.0725092,,Chartiers City,6,,,,,,,
,Aggravated Assaults with a Firearm,14224016,11/10/14,,19,1514 N Lang AV,Address,High,40.46307373,40.46307373,,-79.8967514,-79.8967514,,,house,place,40.46307065,-79.89690635,,Homewood North,5,,,,,,,
,Non-fatal Shooting,14222894,11/9/14,,1,West End BRDG &,,,,40.447861,40.447861,,-80.026195,-80.026195,,yes,bridge,40.4441721,-80.028192,,Manchester,1,,Firearm,,,,,
,Non-fatal Shooting,14222639,11/8/14,,18,227 N Charles ST,RoadBlock,Medium,40.46652985,40.46652985,,-80.0195694,-80.0195694,,,tertiary,highway,40.4711874,-80.0076478,,Perry South,1,,Firearm,,,,,
,Non-fatal Shooting,14221846,11/7/14,,15,FIELDING WY & COLLIER ST,RoadIntersection,High,40.45751005,40.45751005,,-79.8914697,-79.8914697,,,,,,,,Homewood North,5,,Firearm,,,,,
,Aggravated Assaults with a Firearm,14221255,11/6/14,,16,900 Woodlow ST,Address,High,40.44609122,40.44609122,,-80.05211323,-80.05211323,,,house,place,40.447019,-80.051229,,Sheraden,6,,,,,,,
,Non-fatal Shooting,14220199,11/5/14,,1,501 East Ohio ST,Address,High,40.45348942,40.45348942,,-80.00039086,-80.00039086,,,house,place,40.453427,-80.000418,,East Allegheny,1,,Firearm,,,,,
,Non-fatal Shooting,14220590,11/5/14,,17,1100 Ridgeland DR,Address,High,40.46583965,40.46583965,,-80.02596773,-80.02596773,,,house,place,40.465803,-80.026013,,Marshall Shadeland,1,,Firearm,,,,,
,Non-fatal Shooting,14219912,11/4/14,,16,Hillsboro ST & Bergman ST,RoadIntersection,High,40.45399493,40.45399493,,-80.05238011,-80.05238011,,,,,,,,Sheraden,6,,Firearm,,,,,
,Aggravated Assaults with a Firearm,14220120,11/4/14,,22,5523 Stanton AV,Address,High,40.47217178,40.47217178,,-79.92711639,-79.92711639,,,house,place,40.4720869,-79.9271775,,Larimer,5,,,,,,,
,Non-fatal Shooting,14219038,11/3/14,,12,Stanton AV & N Highland AV,RoadIntersection,High,40.46967991,40.46967991,,-79.92101021,-79.92101021,,,,,,,,Highland Park,5,,Firearm,,,,,
,Aggravated Assaults with a Firearm,14218811,11/3/14,,2,310 Mayfield AV,Address,High,40.47357559,40.47357559,,-80.01394653,-80.01394653,,,house,place,40.4735465,-80.0139743,,Perry South,1,,,,,,,
,Non-fatal Shooting,14218241,11/2/14,,6,200 Lothrop ST,Address,High,40.44178391,40.44178391,,-79.96120453,-79.96120453,,,house,place,40.44262675,-79.96043236,,West Oakland,4,,Firearm,,,,,
,Non-fatal Shooting,14217345,11/1/14,,0,S Beatty ST & Mignonette ST,RoadIntersection,High,40.46142004,40.46142004,,-79.92729999,-79.92729999,,,,,,,,East Liberty,5,,Firearm,,,,,
,Non-fatal Shooting,14216602,10/30/14,,22,200 Lothrop ST,Address,High,40.44178391,40.44178391,,-79.96120453,-79.96120453,,,house,place,40.44262675,-79.96043236,,West Oakland,4,,Firearm,,,,,
,Aggravated Assaults with a Firearm,14216416,10/30/14,,17,N Linden AV & Mc Pherson BL,RoadIntersection,High,40.45494989,40.45494989,,-79.90826972,-79.90826972,,,,,,,,Point Breeze North,4,,,,,,,
,Non-fatal Shooting,14215335,10/29/14,,1,Chartiers AV & Fairdale ST,RoadIntersection,High,40.45377977,40.45377977,,-80.06398,-80.06398,,,,,,,,Sheraden,6,,Firearm,,,,,
,Non-fatal Shooting,14215578,10/29/14,,12,5552 Black ST,Address,High,40.46884155,40.46884155,,-79.92851257,-79.92851257,,,house,place,40.46897508,-79.92840987,,Garfield,5,,Firearm,,,,,
,Aggravated Assaults with a Firearm,14214010,10/27/14,,2,29th ST & Penn AV,RoadIntersection,High,40.45783997,40.45783997,,-79.97419976,-79.97419976,,,,,,,,Central Business District,2,,,,,,,
,Aggravated Assaults with a Firearm,14214302,10/27/14,,15,800 Peralta ST,Address,High,40.4554119,40.4554119,,-79.99707364,-79.99707364,,,house,place,40.45545,-79.997089,,East Allegheny,1,,,,,,,
,Non-fatal Shooting,14213775,10/26/14,,17,6744 Deary ST,Address,High,40.4644201,40.4644201,,-79.90137577,-79.90137577,,,house,place,40.4643229,-79.9014068,,Lincoln Lemington Belmar,5,,Firearm,,,,,
,Non-fatal Shooting,14212514,10/25/14,,0,Black ST & N Negley AV,RoadIntersection,High,40.46873979,40.46873979,,-79.9274797,-79.9274797,,,,,,,,East Liberty,5,,Firearm,,,,,
,Aggravated Assaults with a Firearm,14211845,10/24/14,,1,26 Meritt AV,Address,High,40.383872,40.383872,,-79.978797,-79.978797,,,house,place,40.38381577,-79.97863416,,Carrick,3,,,,,,,
,Aggravated Assaults with a Firearm,14212457,10/24/14,,22,1205 Juniata ST,Address,High,40.45728302,40.45728302,,-80.02361298,-80.02361298,,,house,place,40.45740366,-80.02348916,,Manchester,1,,,,,,,
,Aggravated Assaults with a Firearm,14220696,10/24/14,,9,1246 Oakmont ST,Address,High,40.44022369,40.44022369,,-80.05571747,-80.05571747,,,house,place,40.44036002,-80.05491604,,Crafton Heights,6,,,,,,,
,Non-fatal Shooting,14211628,10/23/14,,18,Justine ST & Sanborn ST,RoadIntersection,High,40.44955488,40.44955488,,-80.05537412,-80.05537412,,,,,,,,Sheraden,6,,Firearm,,,,,
,Non-fatal Shooting,14210716,10/22/14,,13,6603 Dean ST,RoadBlock,Medium,40.46799088,40.46799088,,-79.90354919,-79.90354919,,,residential,highway,40.4682654,-79.9040365,,East Liberty,5,,Firearm,,,,,
,Aggravated Assaults with a Firearm,14210764,10/21/14,,4,2252 Dellrose ST,Address,High,40.38952637,40.38952637,,-79.98677063,-79.98677063,,,house,place,40.3900181,-79.98681409,,Carrick,3,,,,,,,
,Aggravated Assaults with a Firearm,14209553,10/20/14,,7,5516 Baywood ST,Address,High,40.47100449,40.47100449,,-79.9284668,-79.9284668,,,house,place,40.4710404,-79.9284474,,East Liberty,5,,,,,,,
,Aggravated Assaults with a Firearm,14209685,10/20/14,,20,1022 Goehring ST,Address,High,40.4605217,40.4605217,,-79.9947052,-79.9947052,,,house,place,40.460466,-79.994508,,East Allegheny,1,,,,,,,
,Aggravated Assaults with a Firearm,14208601,10/19/14,,1,6640 Rowan ST,Address,High,40.46435928,40.46435928,,-79.90337372,-79.90337372,,,house,place,40.46489476,-79.90398838,,Lincoln Lemington Belmar,5,,,,,,,
,Aggravated Assaults with a Firearm,14208132,10/18/14,,9,2205 Rose ST,RoadBlock,Medium,40.44348145,40.44348145,,-79.97779846,-79.97779846,,,residential,highway,40.4434854,-79.9778116,,Crawford Roberts,2,,,,,,,
,Aggravated Assaults with a Firearm,14208175,10/18/14,,10,6712 Rowan ST,Address,High,40.46409225,40.46409225,,-79.90280914,-79.90280914,,,house,place,40.4641219,-79.9027899,,Lincoln Lemington Belmar,5,,,,,,,
,Aggravated Assaults with a Firearm,14208169,10/17/14,,10,6614.5 Rowan ST,Address,High,40.464908,40.464908,,-79.904167,-79.904167,,,,,,,,Lincoln Lemington Belmar,5,,,,,,,
,Non-fatal Shooting,14206252,10/15/14,,18,1016 Goehring ST,Address,High,40.46042633,40.46042633,,-79.99482727,-79.99482727,,,house,place,40.46027066,-79.99481945,,Central Business District,2,,Firearm,,,,,
,Aggravated Assaults with a Firearm,14205080,10/14/14,,1,Bigelow BL & Herron AV,RoadIntersection,High,40.45567006,40.45567006,,-79.96601969,-79.96601969,,,,,,,,Strip District,2,,,,,,,
,Aggravated Assaults with a Firearm,14205419,10/14/14,,15,10 Bucyrus ST,Address,High,40.44473648,40.44473648,,-80.0406189,-80.0406189,,,house,place,40.44545246,-80.03976155,,Elliott,6,,,,,,,
,Non-fatal Shooting,14204610,10/13/14,,11,30 Roselle DR,Address,High,40.40685654,40.40685654,,-79.93212461,-79.93212461,,,house,place,40.40691464,-79.93218428,,Glen Hazel,4,,Firearm,,,,,
,Non-fatal Shooting,14204144,10/12/14,,15,3059 Arlington AV,Address,High,40.4176417,40.4176417,,-79.96425413,-79.96425413,,,house,place,40.41740941,-79.96470132,,Arlington Heights,3,,Firearm,,,,,
,Aggravated Assaults with a Firearm,14204041,10/12/14,,2,5544 Columbo ST,Address,High,40.46853638,40.46853638,,-79.92984772,-79.92984772,,,house,place,40.4685867,-79.9298214,,Garfield,5,,,,,,,
,Non-fatal Shooting,14203615,10/11/14,,17,3155 Cordell PL,Address,High,40.41801721,40.41801721,,-79.96283993,-79.96283993,,,house,place,40.4181885,-79.96245714,,Arlington Heights,3,,Firearm,,,,,
,Aggravated Assaults with a Firearm,14203506,10/11/14,,14,480 Oak Hill DR,Address,High,40.44306032,40.44306032,,-79.96983983,-79.96983983,,,residential,highway,40.4399067,-79.9675647,,Terrace Village,2,,,,,,,
,Aggravated Assaults with a Firearm,14202747,10/10/14,,12,1903 Rose ST,Address,High,40.4424528,40.4424528,,-79.98033397,-79.98033397,,,residential,highway,40.4434854,-79.9778116,,Crawford Roberts,2,,,,,,,
,Aggravated Assaults with a Firearm,14201989,10/9/14,,10,300 Arabella ST,Address,High,40.412117,40.412117,,-79.9930191,-79.9930191,,,house,place,40.412293,-79.993067,,Knoxville,3,,,,,,,
,Aggravated Assaults with a Firearm,14202184,10/9/14,,16,36 Elmore ST,Address,High,40.42827398,40.42827398,,-79.86195467,-79.86195467,,,residential,highway,40.4436662,-79.9765235,,Middle Hill,2,,,,,,,
,Aggravated Assaults with a Firearm,14202220,10/9/14,,17,5 Hot Metal ST,Address,High,40.42556381,40.42556381,,-79.96341705,-79.96341705,,,house,place,40.4255235,-79.96334018,,South Side Flats,3,,,,,,,
,Aggravated Assaults with a Firearm,14201482,10/8/14,,16,2052 Bentley DR,Address,High,40.44053368,40.44053368,,-79.97816473,-79.97816473,,,house,place,40.440476,-79.978122,,Terrace Village,2,,,,,,,
,Aggravated Assaults with a Firearm,14200925,10/7/14,,21,108 zara ST,Address,High,40.41579819,40.41579819,,-79.98848724,-79.98848724,,,house,place,40.415822,-79.988436,,Knoxville,3,,,,,,,
,Non-fatal Shooting,14199352,10/5/14,,12,139 Haberman AV,Address,High,40.42164993,40.42164993,,-80.0022049,-80.0022049,,,house,place,40.421519,-80.002321,,Beltzhoover,3,,Firearm,,,,,
,Aggravated Assaults with a Firearm,14199292,10/5/14,,10,401 Moore AV,Address,High,40.41242981,40.41242981,,-79.99508667,-79.99508667,,,house,place,40.41225,-79.995024,,Knoxville,3,,,,,,,
,Non-fatal Shooting,14198995,10/4/14,,21,5601 Penn AV,Address,High,40.463752,40.463752,,-79.929504,-79.929504,,,house,place,40.4635333,-79.9296606,,East Liberty,5,,Firearm,,,,,
,Non-fatal Shooting,14197560,10/2/14,,22,515 Edmond ST,Address,High,40.46002579,40.46002579,,-79.94871521,-79.94871521,,,house,place,40.4600275,-79.94879777,,Bloomfield,5,,Firearm,,,,,
,Aggravated Assaults with a Firearm,14197604,10/2/14,,22,7631 Susquehanna ST,Address,High,40.45072937,40.45072937,,-79.89092255,-79.89092255,,,house,place,40.450686,-79.89096,,Homewood South,5,,,,,,,
,Non-fatal Shooting,14196123,9/30/14,,19,916 N Lang AV,Address,High,40.458454,40.458454,,-79.898178,-79.898178,,,house,place,40.4584788,-79.8981914,,Homewood North,5,,Firearm,,,,,
,Non-fatal Shooting,14195214,9/29/14,,21,630 Collins AV,Address,High,40.46681213,40.46681213,,-79.9184494,-79.9184494,,,residential,highway,40.3983575,-79.8395685,,East Liberty,5,,Firearm,,,,,
,Aggravated Assaults with a Firearm,14194302,9/28/14,,16,619 Climax ST,Address,High,40.42015839,40.42015839,,-79.99651337,-79.99651337,,,house,place,40.42001733,-79.99650633,,Allentown,3,,,,,,,
,Non-fatal Shooting,14193105,9/27/14,,0,2208 E CARSON ST,Address,High,40.42812347,40.42812347,,-79.97415924,-79.97415924,,,tattoo,shop,40.4282174,-79.97414414,,South Side Flats,3,,Firearm,,,,,
,Non-fatal Shooting,14193769,9/27/14,,22,Mossfield ST & Fern ST,RoadIntersection,High,40.47118401,40.47118401,,-79.93351091,-79.93351091,,,,,,,,Stanton Hgts,5,,Firearm,,,,,
,Non-fatal Shooting,14189833,9/22/14,,14,256 The Boulevard BL,Address,High,40.401565,40.401565,,-79.983619,-79.983619,,,,,,,,Carrick,3,,Firearm,,,,,
,Aggravated Assaults with a Firearm,14189566,9/22/14,,3,416 Daytona ST,Address,High,40.4107666,40.4107666,,-79.99562073,-79.99562073,,,residential,highway,40.410948,-79.9968979,,Knoxville,3,,,,,,,
,Aggravated Assaults with a Firearm,14190060,9/22/14,,20,728 Mercer ST,Address,High,40.44406509,40.44406509,,-79.98664856,-79.98664856,,,house,place,40.44398152,-79.98692815,,Crawford Roberts,2,,,,,,,
,Non-fatal Shooting,14189255,9/21/14,,16,2251 East Hills DR,Address,High,40.45466356,40.45466356,,-79.87209745,-79.87209745,,,house,place,40.45525,-79.87118,,East Hills,5,,Firearm,,,,,
,Non-fatal Shooting,14187637,9/19/14,,12,1000 Salter WY,Address,High,40.45837305,40.45837305,,-79.99488495,-79.99488495,,,house,place,40.458527,-79.994605,,Spring Garden,1,,Firearm,,,,,
,Aggravated Assaults with a Firearm,14187485,9/19/14,,7,523 Morgan ST,Address,High,40.44826889,40.44826889,,-79.96739197,-79.96739197,,,house,place,40.44880854,-79.96759001,,Middle Hill,2,,,,,,,
,Aggravated Assaults with a Firearm,14184418,9/14/14,,22,Essen ST & Penfort ST,RoadIntersection,High,40.47317541,40.47317541,,-80.00284862,-80.00284862,,,,,,,,Northview Heights,1,,,,,,,
,Non-fatal Shooting,14183098,9/12/14,,23,E Amanda AV & Charles ST,RoadIntersection,High,40.41665223,40.41665223,,-79.98815863,-79.98815863,,,,,,,,Knoxville,3,,Firearm,,,,,
,Aggravated Assaults with a Firearm,14182693,9/12/14,,12,2234 Webster AV,Address,High,40.44776535,40.44776535,,-79.97644043,-79.97644043,,,house,place,40.44782094,-79.97654201,,Middle Hill,2,,,,,,,
,Aggravated Assaults with a Firearm,14181674,9/11/14,,0,1404 Amanda ST,Address,High,40.40198517,40.40198517,,-79.98866272,-79.98866272,,,tertiary,highway,40.4166578,-79.9881561,,Carrick,3,,,,,,,
,Non-fatal Shooting,14181136,9/10/14,,9,Michigan ST & Bernd ST,RoadIntersection,High,40.41592841,40.41592841,,-79.99820448,-79.99820448,,,,,,,,Beltzhoover,3,,Firearm,,,,,
,Aggravated Assaults with a Firearm,14181285,9/10/14,,13,928 Berkshire AV,Address,High,40.391742,40.391742,,-80.019355,-80.019355,,,house,place,40.391917,-80.01929943,,Brookline,6,,,,,,,
,Non-fatal Shooting,14180864,9/9/14,,21,5002 Blair ST,Address,High,40.4076004,40.4076004,,-79.94711304,-79.94711304,,,house,place,40.40768703,-79.94702841,,Hazelwood,4,,Firearm,,,,,
,Aggravated Assaults with a Firearm,14179235,9/7/14,,12,Perrysville AV & N Charles ST,RoadIntersection,High,40.47098653,40.47098653,,-80.00858702,-80.00858702,,,,,,,,Perry South,1,,,,,,,
,Aggravated Assaults with a Firearm,14179412,9/7/14,,20,1441 Woods Run AV,Address,High,40.47507477,40.47507477,,-80.03494263,-80.03494263,,,house,place,40.47553557,-80.03435936,,Marshall Shadeland,1,,,,,,,
,Non-fatal Shooting,14178369,9/6/14,,12,Bernd ST & Michigan ST,RoadIntersection,High,40.41592841,40.41592841,,-79.99820448,-79.99820448,,,,,,,,Beltzhoover,3,,Firearm,,,,,
,Aggravated Assaults with a Firearm,14177719,9/5/14,,16,Bedford AV & Chauncey DR,RoadIntersection,High,40.45079984,40.45079984,,-79.97225985,-79.97225985,,,,,,,,Bedford Dwellings,2,,,,,,,
,Aggravated Assaults with a Firearm,14177159,9/4/14,,21,102 Redlyn ST,Address,High,40.41333273,40.41333273,,-79.99154493,-79.99154493,,,residential,highway,40.4126999,-79.9913947,,Knoxville,3,,,,,,,
,Non-fatal Shooting,14175668,9/3/14,,0,2507 N Charles ST,Address,High,40.46696685,40.46696685,,-80.0186158,-80.0186158,,,house,place,40.4670797,-80.0185399,,Perry South,1,,Firearm,,,,,
,Aggravated Assaults with a Firearm,14176447,9/3/14,,0,1824 Ley ST,Address,High,40.46527481,40.46527481,,-79.98222351,-79.98222351,,,house,place,40.46518119,-79.98214714,,Troy Hill,1,,,,,,,
,Non-fatal Shooting,14175188,9/2/14,,11,218 Jucunda ST,Address,High,40.41707611,40.41707611,,-79.99202728,-79.99202728,,,house,place,40.41723131,-79.99120714,,Knoxville,3,,Firearm,,,,,
,Aggravated Assaults with a Firearm,14175329,9/2/14,,15,7520 Hamilton AV,Address,High,40.453002,40.453002,,-79.892044,-79.892044,,,house,place,40.45333014,-79.89221243,,Homewood South,5,,,,,,,
,Aggravated Assaults with a Firearm,14174826,9/1/14,,22,7734 Susquehanna ST,Address,High,40.4496994,40.4496994,,-79.889328,-79.889328,,,house,place,40.45000608,-79.88985263,,Homewood South,5,,,,,,,
,Non-fatal Shooting,14174000,8/31/14,,18,2216 Wilson AV,Address,High,40.465389,40.465389,,-80.012542,-80.012542,,,house,place,40.4653738,-80.0126641,,Perry South,1,,Firearm,,,,,
,Aggravated Assaults with a Firearm,14173903,8/31/14,,2,2121 Forbes AV,Address,High,40.43728821,40.43728821,,-79.97555628,-79.97555628,,,primary,highway,40.4395608,-79.8994473,,Bluff,2,,,,,,,
,Non-fatal Shooting,14173397,8/30/14,,23,1400 Locust ST,Address,High,40.43608475,40.43608475,,-79.98537445,-79.98537445,,,house,place,40.436737,-79.985049,,Bluff,2,,Firearm,,,,,
,Non-fatal Shooting,14172432,8/29/14,,20,Broad ST & N St Clair ST,RoadIntersection,High,40.46386018,40.46386018,,-79.9281697,-79.9281697,,,,,,,,East Liberty,5,,Firearm,,,,,
,Aggravated Assaults with a Firearm,14172032,8/29/14,,0,2337 Spring ST,Address,High,40.41636276,40.41636276,,-79.97327423,-79.97327423,,,house,place,40.41629992,-79.97405186,,Arlington,3,,,,,,,
,Aggravated Assaults with a Firearm,14170006,8/26/14,,15,5420 Stanton AV,Address,High,40.47264099,40.47264099,,-79.93008423,-79.93008423,,,house,place,40.47290686,-79.93009314,,East Liberty,5,,,,,,,
,Non-fatal Shooting,14168837,8/25/14,,0,200 Flowers AV,Address,High,40.41029781,40.41029781,,-79.94239077,-79.94239077,,,fire_station,amenity,40.4101527,-79.9422716,,Hazelwood,4,,Firearm,,,,,
,Aggravated Assaults with a Firearm,14169546,8/25/14,,22,300 Millbridge ST,Address,High,40.41984558,40.41984558,,-79.99596405,-79.99596405,,,residential,highway,40.421281,-79.9958029,,Allentown,3,,,,,,,
,Aggravated Assaults with a Firearm,14169786,8/25/14,,22,220 Millbridge ST,Address,High,40.42009735,40.42009735,,-79.99604034,-79.99604034,,,house,place,40.42021574,-79.99588944,,Allentown,3,,,,,,,
,Non-fatal Shooting,14168669,8/24/14,,18,250 Charles ST,Address,High,40.58061406,40.58061406,,-79.89576325,-79.89576325,,,house,place,40.41647106,-79.99187139,,Knoxville,3,,Firearm,,,,,
,Non-fatal Shooting,14168759,8/24/14,,21,Penn AV & N Beatty ST,RoadIntersection,High,40.46213684,40.46213684,,-79.92686082,-79.92686082,,,,,,,,East Liberty,5,,Firearm,,,,,
,Non-fatal Shooting,14168769,8/24/14,,21,Millbridge ST & Climax ST,RoadIntersection,High,40.41994068,40.41994068,,-79.99579599,-79.99579599,,,,,,,,Allentown,3,,Firearm,,,,,
